time,timestamp,latitude,longitude,altitude (m),speed,heading,date,groupNb,Vx m/s,Vy m/s
2019-12-09 10:50:07,39007.0,50.297332,-30.893263000000005,756.3,12.116699532,269.7,120919,0,-12.116533439280811,-0.06344260050572884
2019-12-09 10:50:08,39008.0,50.29733183333333,-30.893433,756.3,12.14602284,269.68,120919,0,-12.145833406117342,-0.06783583599923987
2019-12-09 10:50:09,39009.0,50.297331,-30.89360583333334,756.6,12.064226244,269.32,120919,0,-12.063376600106825,-0.14317775809636704
2019-12-09 10:50:10,39010.0,50.2973305,-30.89377616666667,756.9,12.015868508,270.06,120919,0,-12.015861919563452,0.012582985777276637
2019-12-09 10:50:11,39011.0,50.297330333333335,-30.89394466666667,757.1,12.000949632,270.2,120919,0,-12.000876518108,0.041891131816964716
2019-12-09 10:50:12,39012.0,50.29733066666667,-30.894113333333337,757.3,11.927898584000001,270.04,120919,0,-11.927895677243567,0.008327243448965713
2019-12-09 10:50:13,39013.0,50.29733066666667,-30.894280333333327,757.5,11.972140768,269.88,120919,0,-11.972114510166662,-0.025074374658233218
2019-12-09 10:50:14,39014.0,50.297331,-30.8944475,757.7,12.004036296,270.03,120919,0,-12.004034650512684,0.0062852984196288255
2019-12-09 10:50:15,39015.0,50.2973315,-30.894616166666665,757.8,11.963909664,270.09,120919,0,-11.963894904121101,0.018792857626058642
2019-12-09 10:50:16,39016.0,50.29733233333333,-30.894784,757.9,11.991689639999999,270.39,120919,0,-11.991411839734385,0.08162421185737499
2019-12-09 10:50:17,39017.0,50.2973335,-30.89495166666667,758.0,11.989631864000001,269.96,120919,0,-11.989628942199541,-0.00837034140522083
2019-12-09 10:50:18,39018.0,50.297334166666666,-30.89511916666666,757.9,12.128531744,269.75,120919,0,-12.128416289119249,-0.052920535168937646
2019-12-09 10:50:19,39019.0,50.297334166666666,-30.89528816666666,757.9,12.116185088,269.99,120919,0,-12.11618490345995,-0.002114673214932378
2019-12-09 10:50:20,39020.0,50.297334166666666,-30.895458333333337,758.2,12.00712296,270.36,120919,0,-12.006885949672514,0.0754424821698521
2019-12-09 10:50:21,39021.0,50.29733366666667,-30.895629666666665,758.7,12.022556280000002,270.12,120919,0,-12.022529911593114,0.025179964582451343
2019-12-09 10:50:22,39022.0,50.297334166666666,-30.895797666666667,758.8,12.020498504,270.08,120919,0,-12.02048678671154,0.016783776676590936
2019-12-09 10:50:23,39023.0,50.29733433333333,-30.895965833333335,758.9,11.938187464,270.17,120919,0,-11.938134915459543,0.035421263282847275
2019-12-09 10:50:24,39024.0,50.2973345,-30.896133000000006,759.0,12.060110692,270.41,120919,0,-12.059801917168299,0.08629960577274548
2019-12-09 10:50:25,39025.0,50.297335,-30.896301500000007,759.0,12.122358416,269.91,120919,0,-12.12234346064283,-0.019041748241337697
2019-12-09 10:50:26,39026.0,50.297334666666664,-30.896472333333335,759.1,11.997862968,269.4,120919,0,-11.997205117560966,-0.12563903085720105
2019-12-09 10:50:27,39027.0,50.29733366666667,-30.896641333333335,759.0,11.910407488,270.11,120919,0,-11.910385537895277,0.022866326804123198
2019-12-09 10:50:28,39028.0,50.297333333333334,-30.89680966666667,759.2,12.027186276,270.43,120919,0,-12.026847569407607,0.09026217279168475
2019-12-09 10:50:29,39029.0,50.29733366666667,-30.896979,759.2,12.027186276,270.07,120919,0,-12.027177299959513,0.014693976363243903
2019-12-09 10:50:30,39030.0,50.29733383333333,-30.89714766666667,759.2,12.044162928,270.59,120919,0,-12.043524368240313,0.12402188440483031
2019-12-09 10:50:31,39031.0,50.297334666666664,-30.89731666666667,759.2,12.022041836,270.28,120919,0,-12.021898281049804,0.05875054575072822
2019-12-09 10:50:32,39032.0,50.29733516666667,-30.897485500000002,759.2,12.018440728,269.98,120919,0,-12.018439995794726,-0.004195227147993679
2019-12-09 10:50:33,39033.0,50.2973355,-30.8976545,759.2,12.049821812,269.91,120919,0,-12.049806946131257,-0.018927808057072348
2019-12-09 10:50:34,39034.0,50.297335833333335,-30.897823666666667,759.3,12.049821812,269.93,120919,0,-12.049812819066327,-0.014721630880549442
2019-12-09 10:50:35,39035.0,50.29733566666667,-30.897993166666666,759.3,11.987059643999999,270.0,120919,0,-11.987059643999999,-2.2019871336319513e-15
2019-12-09 10:50:36,39036.0,50.297336333333334,-30.898161333333334,759.3,12.034902936,269.92,120919,0,-12.034891204670451,-0.016803889051282703
2019-12-09 10:50:37,39037.0,50.2973365,-30.898328000000006,759.6,12.095092884,269.73,120919,0,-12.094958588743816,-0.056996571472638285
2019-12-09 10:50:38,39038.0,50.297336,-30.898497166666672,759.7,12.113098424,269.81,120919,0,-12.113031822073818,-0.0401684819020736
2019-12-09 10:50:39,39039.0,50.297336,-30.898666000000006,759.8,12.00197852,270.12,120919,0,-12.001952196725172,0.025136866654197253
2019-12-09 10:50:40,39040.0,50.297335833333335,-30.898835500000004,759.8,12.10486732,270.35,120919,0,-12.104641470303507,0.07394396670820813
2019-12-09 10:50:41,39041.0,50.2973365,-30.899004333333338,759.8,12.045191816,269.86,120919,0,-12.045155858100424,-0.029431926584039866
2019-12-09 10:50:42,39042.0,50.297336,-30.899174666666667,759.9,12.112583980000002,269.9,120919,0,-12.11256553148429,-0.021140436404620346
2019-12-09 10:50:43,39043.0,50.297336333333334,-30.899343333333334,760.1,12.078630676,269.99,120919,0,-12.078630492031936,-0.0021081187335851436
2019-12-09 10:50:44,39044.0,50.29733733333333,-30.8995125,760.0,12.015868508,269.54,120919,0,-12.015481256385362,-0.09646853890362482
2019-12-09 10:50:45,39045.0,50.29733683333333,-30.899681333333334,760.0,11.973169656000001,269.92,120919,0,-11.973157984846546,-0.01671769315976548
2019-12-09 10:50:46,39046.0,50.297337,-30.899849333333336,760.0,11.904748604,269.71,120919,0,-11.904596114466129,-0.06025509005780629
2019-12-09 10:50:47,39047.0,50.29733683333333,-30.900015999999994,760.0,11.979342984,269.81,120919,0,-11.979277117506623,-0.039724932879116874
2019-12-09 10:50:48,39048.0,50.29733683333333,-30.900183999999996,760.0,12.100237324,269.83,120919,0,-12.100184062161677,-0.035902074190972355
2019-12-09 10:50:49,39049.0,50.297337,-30.900350500000002,760.3,12.051365144,270.2,120919,0,-12.05129172295945,0.04206711479527673
2019-12-09 10:50:50,39050.0,50.29733733333333,-30.900519833333334,760.3,12.103323988000001,269.84,120919,0,-12.103276795924122,-0.03379881271581423
2019-12-09 10:50:51,39051.0,50.29733783333333,-30.900689166666666,760.2,12.059596248,269.91,120919,0,-12.059581370072534,-0.018943161698923707
2019-12-09 10:50:52,39052.0,50.297338333333336,-30.900857833333333,760.2,12.04313404,269.94,120919,0,-12.043127436613453,-0.01261153817040499
2019-12-09 10:50:53,39053.0,50.297338333333336,-30.901025833333335,760.2,12.098693992000001,270.16,120919,0,-12.09864681797694,0.03378588334468544
2019-12-09 10:50:54,39054.0,50.297339,-30.90119416666667,760.1,12.047249592,269.94,120919,0,-12.04724298635685,-0.012615847965593511
2019-12-09 10:50:55,39055.0,50.29733916666667,-30.901362833333337,760.0,12.058052916000001,270.32,120919,0,-12.057864854128944,0.06734452181220155
2019-12-09 10:50:56,39056.0,50.297340166666665,-30.901532000000003,759.8,12.121329528,270.42,120919,0,-12.12100386258965,0.08885319044064412
2019-12-09 10:50:57,39057.0,50.29734083333334,-30.901702333333333,759.8,11.980886316000001,270.36,120919,0,-11.980649823561405,0.07527763355842698
2019-12-09 10:50:58,39058.0,50.297341833333334,-30.901869500000004,759.6,11.972140768,270.03,120919,0,-11.972139126884853,0.006268597960984058
2019-12-09 10:50:59,39059.0,50.29734166666667,-30.902037500000006,759.6,11.95825078,269.58,120919,0,-11.95792949604857,-0.08765777148768679
2019-12-09 10:51:00,39060.0,50.297341333333335,-30.90220483333333,759.5,11.988602976,270.13,120919,0,-11.988572117143008,0.027201253965077048
2019-12-09 10:51:01,39061.0,50.29734166666667,-30.902372166666666,759.3,11.9736841,270.46,120919,0,-11.973298207919223,0.09612986440817593
2019-12-09 10:51:02,39062.0,50.29734233333333,-30.902540666666667,759.3,12.087376224,270.26,120919,0,-12.087251771756483,0.05485058514045691
2019-12-09 10:51:03,39063.0,50.297342666666665,-30.902710166666665,759.3,12.051879588,270.09,120919,0,-12.05186471959258,0.01893104040272084
2019-12-09 10:51:04,39064.0,50.297342666666665,-30.902880499999995,759.3,12.058567360000001,269.9,120919,0,-12.058548993756286,-0.02104615966550439
2019-12-09 10:51:05,39065.0,50.29734233333333,-30.903050666666672,759.4,11.993232972,270.09,120919,0,-11.993218175944927,0.018838918551612707
2019-12-09 10:51:06,39066.0,50.29734216666667,-30.903218499999994,759.4,12.015354064,270.07,120919,0,-12.01534509679004,0.014679520592836504
2019-12-09 10:51:07,39067.0,50.297342,-30.903386166666664,759.6,12.044162928,269.66,120919,0,-12.043950868408245,-0.07147108210887078
2019-12-09 10:51:08,39068.0,50.2973415,-30.903554666666665,759.6,12.088405112,270.23,120919,0,-12.088307714270204,0.048525837892862404
2019-12-09 10:51:09,39069.0,50.29734116666667,-30.90372516666666,759.6,12.113612868,270.16,120919,0,-12.113565635806744,0.033827544651641644
2019-12-09 10:51:10,39070.0,50.29734083333334,-30.903897,759.8,12.044162928,269.99,120919,0,-12.04416274455691,-0.0021021029767322027
2019-12-09 10:51:11,39071.0,50.29734083333334,-30.904066166666667,759.7,11.969568548,269.92,120919,0,-11.969556880356818,-0.01671266506609364
2019-12-09 10:51:12,39072.0,50.29734033333333,-30.904234833333334,759.7,11.969054104,269.71,120919,0,-11.968900790768288,-0.06058056805172297
2019-12-09 10:51:13,39073.0,50.29733866666667,-30.904406333333327,759.9,12.036960712,269.96,120919,0,-12.036957778665789,-0.008403383171687848
2019-12-09 10:51:14,39074.0,50.29733683333333,-30.904579166666664,760.3,11.994776304,269.88,120919,0,-11.994749996521396,-0.025121782379312726
2019-12-09 10:51:15,39075.0,50.29733616666667,-30.90474833333333,760.5,11.990660752,269.65,120919,0,-11.990437033142122,-0.07324632282341773
2019-12-09 10:51:16,39076.0,50.297335,-30.904917499999996,760.5,12.056509584,270.17,120919,0,-12.05645651463888,0.03577233156497495
2019-12-09 10:51:17,39077.0,50.297335333333336,-30.905087499999993,760.5,12.115670644,269.99,120919,0,-12.115670459467784,-0.0021145834275166624
2019-12-09 10:51:18,39078.0,50.29733566666667,-30.905257000000006,760.6,12.059596248,270.1,120919,0,-12.059577880189199,0.0210479554129224
2019-12-09 10:51:19,39079.0,50.297336,-30.905426166666672,760.6,11.907320824000001,270.24,120919,0,-11.907216361445178,0.04987712297549806
2019-12-09 10:51:20,39080.0,50.29733683333333,-30.905591833333332,760.6,11.94281746,270.16,120919,0,-11.942770893755194,0.03335059451683275
2019-12-09 10:51:21,39081.0,50.297337166666665,-30.90575916666667,760.5,12.045191816,270.14,120919,0,-12.045155858100424,0.029431926584035442
2019-12-09 10:51:22,39082.0,50.29733733333333,-30.90592816666667,760.4,12.047764036,270.44,120919,0,-12.04740878573454,0.0925192765927043
2019-12-09 10:51:23,39083.0,50.297338333333336,-30.906095500000006,760.4,12.042619596,269.69,120919,0,-12.042443330208389,-0.06515652448288836
2019-12-09 10:51:24,39084.0,50.29733816666667,-30.90626366666666,760.4,12.031301828,269.64,120919,0,-12.03106434040236,-0.07559440147842476
2019-12-09 10:51:25,39085.0,50.297337666666664,-30.906433000000007,760.5,11.705658776000002,269.96,120919,0,-11.705655923402059,-0.008172090806418723
2019-12-09 10:51:26,39086.0,50.297337666666664,-30.906598833333334,760.5,8.865927896,268.88,120919,0,-8.86423406081209,-0.1732973519988743
2019-12-09 10:51:27,39087.0,50.297336,-30.9067335,760.7,5.418124208,269.85,120919,0,-5.418105640391672,-0.014184599803442948
2019-12-09 10:51:28,39088.0,50.297334,-30.906823666666668,760.9,1.662168564,271.51,120919,0,-1.6615913610241992,0.043800503645172816
2019-12-09 10:51:29,39089.0,50.297335,-30.90686066666666,760.8,1.41729322,172.7,120919,0,0.18008780827264795,-1.405805268438528
2019-12-09 10:51:30,39090.0,50.297335,-30.906852,760.7,0.606015032,159.59,120919,0,0.21133903311301958,-0.5679700978861607
2019-12-09 10:51:31,39091.0,50.297335333333336,-30.90684016666667,760.7,0.30094973999999997,0.0,120919,0,0.0,0.30094973999999997
2019-12-09 10:51:32,39092.0,50.29733783333333,-30.906835666666666,760.9,0.303007516,0.0,120919,0,0.0,0.303007516
2019-12-09 10:51:33,39093.0,50.2973385,-30.90683883333334,761.1,0.549940636,184.71,120919,0,-0.045156974857121335,-0.5480835253370036
2019-12-09 10:51:34,39094.0,50.297335833333335,-30.90684433333334,761.2,3.571784692,227.42,120919,0,-2.630024068281844,-2.4167373225619193
2019-12-09 10:51:35,39095.0,50.2973195,-30.906872166666673,761.2,6.248951268,227.42,120919,0,-4.601311012158946,-4.228159046112578
2019-12-09 10:51:36,39096.0,50.297285333333335,-30.906926999999996,761.4,8.6941036,228.11,120919,0,-6.472134969060964,-5.805075912491687
2019-12-09 10:51:37,39097.0,50.29723716666667,-30.907009833333333,761.6,10.339809956,227.04,120919,0,-7.566979480787172,-7.0464524027018465
2019-12-09 10:51:38,39098.0,50.29717683333333,-30.907111666666665,761.7,10.391254356000001,227.07,120919,0,-7.608334845890803,-7.077528379589359
2019-12-09 10:51:39,39099.0,50.2971125,-30.907216500000004,762.0,10.01365246,226.97,120919,0,-7.319944979352083,-6.833128206679739
2019-12-09 10:51:40,39100.0,50.2970485,-30.907316333333327,762.3,9.892243676,227.78,120919,0,-7.325899655302114,-6.647381378092155
2019-12-09 10:51:41,39101.0,50.29698716666667,-30.90741716666666,762.3,9.92619698,227.44,120919,0,-7.31133351239648,-6.713701568901411
2019-12-09 10:51:42,39102.0,50.29692583333333,-30.907520333333338,762.1,9.98793026,227.74,120919,0,-7.392074836855289,-6.716843044537703
2019-12-09 10:51:43,39103.0,50.296864666666664,-30.90762266666667,761.9,10.005421356000001,227.52,120919,0,-7.37912949474561,-6.756989300781547
2019-12-09 10:51:44,39104.0,50.296803833333335,-30.90772666666666,761.9,10.038860216,227.24,120919,0,-7.370571578727963,-6.81567231014191
2019-12-09 10:51:45,39105.0,50.29674033333333,-30.90782783333333,761.9,10.010565796,227.25,120919,0,-7.350983796189761,-6.795179525531365
2019-12-09 10:51:46,39106.0,50.296678,-30.90792883333333,762.0,9.940601412000001,227.42,120919,0,-7.319596006252351,-6.725999608795042
2019-12-09 10:51:47,39107.0,50.296617,-30.908031333333327,761.8,10.033715776000001,227.35,120919,0,-7.3798593715768375,-6.798023825296645
2019-12-09 10:51:48,39108.0,50.296555,-30.90813466666667,761.8,9.94934696,227.36,120919,0,-7.318981981946153,-6.739585126579292
2019-12-09 10:51:49,39109.0,50.2964935,-30.908237666666665,761.7,9.989473592,227.39,120919,0,-7.352042173070626,-6.762917900629603
2019-12-09 10:51:50,39110.0,50.29643216666667,-30.908338999999998,761.5,10.0059358,226.87,120919,0,-7.302376125415333,-6.840617965994431
2019-12-09 10:51:51,39111.0,50.29636983333333,-30.908442500000007,761.6,10.00336358,227.15,120919,0,-7.333832571838118,-6.803100963672135
2019-12-09 10:51:52,39112.0,50.2963085,-30.908547166666665,761.7,10.033715776000001,227.46,120919,0,-7.392897031781312,-6.783842992805063
2019-12-09 10:51:53,39113.0,50.29624716666667,-30.90865166666667,762.0,10.017768012,227.06,120919,0,-7.333682258819689,-6.824425284881047
2019-12-09 10:51:54,39114.0,50.296185333333334,-30.908755666666664,762.2,10.031143556,227.19,120919,0,-7.35895994811919,-6.81685774554948
2019-12-09 10:51:55,39115.0,50.296124166666665,-30.908858833333326,762.2,9.968895832000001,227.36,120919,0,-7.33336260838431,-6.752827331067919
2019-12-09 10:51:56,39116.0,50.296062666666664,-30.908961000000005,762.0,10.012623572,227.11,120919,0,-7.335865766009134,-6.81452157217697
2019-12-09 10:51:57,39117.0,50.296000666666664,-30.909063333333336,761.9,10.025484672,227.08,120919,0,-7.341714936329365,-6.827119795505659
2019-12-09 10:51:58,39118.0,50.29593916666666,-30.909166499999998,761.8,10.074356852,226.93,120919,0,-7.359518541166406,-6.87969133200518
2019-12-09 10:51:59,39119.0,50.2958775,-30.909269333333327,761.8,10.046576876,227.29,120919,0,-7.382186740215419,-6.814471795962292
2019-12-09 10:52:00,39120.0,50.2958155,-30.909372000000005,761.9,10.050692428,227.47,120919,0,-7.406591416905302,-6.794028397444422
2019-12-09 10:52:01,39121.0,50.29575416666667,-30.9094755,761.9,9.999248028,227.51,120919,0,-7.373397882581059,-6.754107253413366
2019-12-09 10:52:02,39122.0,50.295693,-30.909578833333327,761.7,10.059437976,227.29,120919,0,-7.391637027916038,-6.823195324811648
2019-12-09 10:52:03,39123.0,50.295632,-30.909682500000002,761.7,10.075900184,227.29,120919,0,-7.40373339617283,-6.834361441738822
2019-12-09 10:52:04,39124.0,50.29556983333333,-30.90978583333333,761.8,10.049149095999999,227.27,120919,0,-7.381697039530504,-6.818793615458982
2019-12-09 10:52:05,39125.0,50.295508,-30.909888833333326,761.9,10.036287996,227.59,120919,0,-7.4101692074880665,-6.768786379776612
2019-12-09 10:52:06,39126.0,50.29544666666666,-30.909992833333334,762.0,10.034744664,227.35,120919,0,-7.380616124998861,-6.798720915516629
2019-12-09 10:52:07,39127.0,50.295385333333336,-30.910095499999997,762.0,9.961179172,227.46,120919,0,-7.339451662550324,-6.734800649594156
2019-12-09 10:52:08,39128.0,50.2953245,-30.910198333333327,762.1,10.005421356000001,227.66,120919,0,-7.395617889290608,-6.7389385326404065
2019-12-09 10:52:09,39129.0,50.29526366666666,-30.910301500000003,762.0,10.015195792,227.3,120919,0,-7.360313560825262,-6.79190187196681
2019-12-09 10:52:10,39130.0,50.29520266666667,-30.910404999999997,761.9,7.124020512,226.64,120919,0,-5.179548830692901,-4.891210705527268
2019-12-09 10:52:11,39131.0,50.295157,-30.910487000000003,762.5,3.5784724640000003,226.75,120919,0,-2.6064554593011424,-2.4519084636840556
2019-12-09 10:52:12,39132.0,50.29513016666667,-30.910532500000002,762.5,0.615789468,227.06,120919,0,-0.4507994486626184,-0.41949556134147864
2019-12-09 10:52:13,39133.0,50.2951225,-30.910548333333338,762.5,0.29066085999999997,0.0,120919,0,0.0,0.29066085999999997
2019-12-09 10:52:14,39134.0,50.2951235,-30.91054533333333,762.1,0.26288088400000004,0.0,120919,0,0.0,0.26288088400000004
2019-12-09 10:52:15,39135.0,50.295125666666664,-30.910544,762.0,3.648436848,310.65,120919,0,-2.768080385620439,2.3767251445187294
2019-12-09 10:52:16,39136.0,50.29514316666667,-30.910570833333338,762.0,6.868341844000001,313.6,120919,0,-4.973859898158326,4.736542768679891
2019-12-09 10:52:17,39137.0,50.2951815,-30.910630999999995,762.0,9.771349336,315.44,120919,0,-6.856123876515246,6.9622434053992395
2019-12-09 10:52:18,39138.0,50.29523983333333,-30.910719666666665,762.0,10.272417792,315.43,120919,0,-7.2089788043923,7.318004638644385
2019-12-09 10:52:19,39139.0,50.295305666666664,-30.91081833333334,761.8,9.770834892,315.85,120919,0,-6.805769665039641,7.010757002860024
2019-12-09 10:52:20,39140.0,50.29537066666666,-30.910915333333335,761.9,9.829481508,316.15,120919,0,-6.809597081451249,7.088589020701129
2019-12-09 10:52:21,39141.0,50.29543433333333,-30.911010833333336,761.9,9.962722504,315.98,120919,0,-6.92318976760598,7.164166604248109
2019-12-09 10:52:22,39142.0,50.2955015,-30.911108166666665,762.1,10.03937466,316.01,120919,0,-6.972675107305887,7.222938834837724
2019-12-09 10:52:23,39143.0,50.29556983333333,-30.911206500000006,762.4,9.988959148000001,316.1,120919,0,-6.926362535795605,7.19755561862081
2019-12-09 10:52:24,39144.0,50.295639333333334,-30.91130533333333,762.9,10.03680244,316.48,120919,0,-6.911419816664141,7.278027159705586
2019-12-09 10:52:25,39145.0,50.295705,-30.911401999999995,763.0,10.038345772000001,316.15,120919,0,-6.954292555103273,7.239212726275246
2019-12-09 10:52:26,39146.0,50.295772166666666,-30.911498333333327,763.3,9.992560256,315.85,120919,0,-6.960210076013794,7.169849103540943
2019-12-09 10:52:27,39147.0,50.295837,-30.91159566666667,763.2,10.002849136,316.27,120919,0,-6.914578106877584,7.2281118171667185
2019-12-09 10:52:28,39148.0,50.2959035,-30.911690166666673,763.2,10.056351311999999,316.46,120919,0,-6.927426358177833,7.289785028544195
2019-12-09 10:52:29,39149.0,50.295969166666666,-30.91178716666667,763.2,10.075900184,316.34,120919,0,-6.956174945237765,7.289402900730458
2019-12-09 10:52:30,39150.0,50.296035833333335,-30.911882166666672,763.4,10.08824684,316.15,120919,0,-6.988862655951169,7.275199178099603
2019-12-09 10:52:31,39151.0,50.296104,-30.9119805,763.6,10.035773552,316.36,120919,0,-6.92593765025193,7.26279136777627
2019-12-09 10:52:32,39152.0,50.29617,-30.91207766666666,763.6,10.02908578,316.28,120919,0,-6.931449513992553,7.248280431769361
2019-12-09 10:52:33,39153.0,50.29623516666667,-30.91217366666666,763.6,10.033201332,316.61,120919,0,-6.892414901285255,7.29107302096115
2019-12-09 10:52:34,39154.0,50.296301,-30.912270833333338,763.5,10.030114668,315.84,120919,0,-6.987624167951594,7.195575636506613
2019-12-09 10:52:35,39155.0,50.296366166666665,-30.912368,763.5,10.021369120000001,316.12,120919,0,-6.94631467371664,7.223333821235074
2019-12-09 10:52:36,39156.0,50.296433,-30.912465499999996,763.7,10.063039084,316.25,120919,0,-6.958722907433247,7.269176783080415
2019-12-09 10:52:37,39157.0,50.2965005,-30.91256333333334,763.8,9.979184712,316.11,120919,0,-6.9183298374135305,7.1917202237690105
2019-12-09 10:52:38,39158.0,50.2965675,-30.912661,764.0,10.030114668,316.44,120919,0,-6.911890517427285,7.26835399030121
2019-12-09 10:52:39,39159.0,50.296632833333334,-30.91275866666666,763.9,10.033715776000001,316.15,120919,0,-6.951085019973056,7.235873777136904
2019-12-09 10:52:40,39160.0,50.29669916666667,-30.912856000000005,764.1,10.032686887999999,315.94,120919,0,-6.97684363373015,7.2096088037511565
2019-12-09 10:52:41,39161.0,50.296764833333334,-30.912953666666667,764.1,10.002849136,315.81,120919,0,-6.972385638978587,7.172365672422252
2019-12-09 10:52:42,39162.0,50.296830166666666,-30.913050499999997,764.0,9.962722504,315.93,120919,0,-6.929439045427659,7.158122254293416
2019-12-09 10:52:43,39163.0,50.2968945,-30.913148166666673,764.0,9.961693616,316.23,120919,0,-6.891152640289028,7.193563441528316
2019-12-09 10:52:44,39164.0,50.296959,-30.913244500000005,763.9,10.027028004,316.07,120919,0,-6.956541590819306,7.221344728525388
2019-12-09 10:52:45,39165.0,50.29702483333333,-30.913341833333334,763.8,10.045547988000001,316.12,120919,0,-6.963074262508461,7.240761782713413
2019-12-09 10:52:46,39166.0,50.29709416666667,-30.913439166666663,764.1,10.00336358,315.69,120919,0,-6.987751463193873,7.158115143129671
2019-12-09 10:52:47,39167.0,50.29715816666667,-30.91353683333334,764.0,10.020854675999999,315.98,120919,0,-6.96358636182985,7.205969290723376
2019-12-09 10:52:48,39168.0,50.297223,-30.913633833333336,763.9,10.045033544,315.96,120919,0,-6.982909486762053,7.22091919354965
2019-12-09 10:52:49,39169.0,50.2972875,-30.913730666666666,763.8,10.010565796,316.26,120919,0,-6.921174743223108,7.232480053883014
2019-12-09 10:52:50,39170.0,50.297352,-30.913827499999996,763.7,9.354135252,316.48,120919,0,-6.441329909092982,6.783001939770716
