Time,MMSI,Latitude_degrees,Longitude_degrees,COG_degrees,SOG_knots
2016-01-12 13:02:58.826,235031617,50.7733333333333,-1.11866666666667,237,9.6
2016-01-12 13:02:59.044,232003387,50.8248883333333,-1.04147833333333,0,0
2016-01-12 13:02:59.263,235013375,50.7806666666667,-1.10733333333333,21,17.1
2016-01-12 13:02:59.481,311855000,50.7320166666667,-1.05645,292,10.1
2016-01-12 13:02:59.699,235070763,50.8023333333333,-1.11266666666667,158,1.2
2016-01-12 13:02:59.809,235070762,50.7717433333333,-1.09213,164,6.2
2016-01-12 13:03:00.027,235066825,50.8005,-1.11033333333333,288,0
2016-01-12 13:03:00.136,235024149,50.79542,-1.11543833333333,39.7,5.1
2016-01-12 13:03:00.901,245188000,50.8141,-1.09233333333333,349.8,0.1
2016-01-12 13:03:01.010,235069877,50.7914916666667,-1.11020833333333,353.7,10.9
2016-01-12 13:03:01.010,235013375,50.7808333333333,-1.10733333333333,16.9,17.3
2016-01-12 13:03:01.337,235014661,50.7911666666667,-1.11433333333333,105,0
2016-01-12 13:03:01.447,227273000,50.753065,-1.08858333333333,343,17.8
2016-01-12 13:03:01.556,247005000,50.762545,-1.142215,291.1,10.6
2016-01-12 13:03:01.665,235069877,50.7915433333333,-1.11021833333333,353.3,10.9
2016-01-12 13:03:02.429,235069877,50.7915433333333,-1.11021833333333,353.3,10.9
2016-01-12 13:03:02.866,235031618,50.7345,-1.21316666666667,105,0
2016-01-12 13:03:02.975,235013375,50.781,-1.10716666666667,18.7,17.8
2016-01-12 13:03:03.303,235070763,50.8023333333333,-1.11266666666667,157,1.1
2016-01-12 13:03:03.521,235089392,50.7950416666667,-1.10783333333333,360,0
2016-01-12 13:03:03.631,235024149,50.79548,-1.11535166666667,41.3,5.4
2016-01-12 13:03:03.958,235061621,50.7617666666667,-1.08506666666667,329,20.7
2016-01-12 13:03:04.286,212890000,50.80712,-1.11634833333333,73.1,0
2016-01-12 13:03:04.723,232002833,50.8058416666667,-1.10462,185.5,0.5
2016-01-12 13:03:05.050,235069875,50.7959266666667,-1.10909833333333,28.5,0
2016-01-12 13:03:05.159,235013375,50.781,-1.10716666666667,9.9,17.5
2016-01-12 13:03:05.924,235072757,50.777,-1.09733333333333,140,8.7
2016-01-12 13:03:06.142,235070763,50.8023333333333,-1.11266666666667,153,1
2016-01-12 13:03:06.797,235069877,50.7917866666667,-1.11026333333333,353.3,10.7
2016-01-12 13:03:06.797,227273000,50.7535416666667,-1.08878333333333,346,17.7
2016-01-12 13:03:07.125,235024149,50.7955616666667,-1.11522833333333,42.6,5.8
2016-01-12 13:03:07.234,235013375,50.7811666666667,-1.107,21,17.1
2016-01-12 13:03:07.453,235070762,50.7715433333333,-1.09200333333333,159.9,5.9
2016-01-12 13:03:07.671,235051664,50.8072766666667,-1.116275,360,0
2016-01-12 13:03:08.435,235086588,50.79196,-1.10552166666667,360,0.1
2016-01-12 13:03:08.763,235109129,50.7983083333333,-1.12210333333333,233.3,0
2016-01-12 13:03:08.872,235066825,50.8005,-1.11033333333333,270,0
2016-01-12 13:03:08.981,235013375,50.7813333333333,-1.107,20.1,16.4
2016-01-12 13:03:09.091,235069877,50.7918866666667,-1.110275,353.9,10.7
2016-01-12 13:03:09.418,245188000,50.8141,-1.09233333333333,46.8,0
2016-01-12 13:03:09.746,235031617,50.7731666666667,-1.11916666666667,238,9.7
2016-01-12 13:03:09.855,235070763,50.8023333333333,-1.11266666666667,152,1
2016-01-12 13:03:09.964,235061621,50.76225,-1.08555,328,20.9
2016-01-12 13:03:10.619,235005246,50.80872,-1.11269166666667,230.1,5.3
2016-01-12 13:03:10.947,311855000,50.7322166666667,-1.0572,292,10.1
2016-01-12 13:03:11.165,235014661,50.7911666666667,-1.11433333333333,105,0
2016-01-12 13:03:11.165,235024149,50.7956466666667,-1.11509833333333,43.9,6.1
2016-01-12 13:03:11.165,235070762,50.77148,-1.09196833333333,152.2,5.7
2016-01-12 13:03:11.275,235013375,50.7815,-1.10683333333333,14.6,16.1
2016-01-12 13:03:12.476,247005000,50.7627333333333,-1.14293833333333,292,10.7
2016-01-12 13:03:13.131,235069877,50.7920816666667,-1.11029666666667,354.9,10.6
2016-01-12 13:03:13.131,235070763,50.8023333333333,-1.11266666666667,147,1
2016-01-12 13:03:13.240,235013375,50.7816666666667,-1.10683333333333,14.6,16.1
2016-01-12 13:03:13.786,235083854,50.7917233333333,-1.115505,287,2.2
2016-01-12 13:03:13.786,235070762,50.7714166666667,-1.09187,149.8,5.6
2016-01-12 13:03:13.895,235008564,50.7856866666667,-1.29963166666667,186,35.8
2016-01-12 13:03:13.895,227273000,50.7540183333333,-1.08896166666667,347,17.6
2016-01-12 13:03:14.114,235024149,50.7957083333333,-1.11499333333333,45.1,6.3
2016-01-12 13:03:14.114,212890000,50.807125,-1.11636,0,0
2016-01-12 13:03:14.332,235089392,50.7950416666667,-1.10783,360,0
2016-01-12 13:03:14.987,232002833,50.80585,-1.10459166666667,89.1,0.2
2016-01-12 13:03:15.097,235069877,50.7921716666667,-1.11030166666667,355.6,10.4
2016-01-12 13:03:15.424,235013375,50.7818333333333,-1.10683333333333,3,14.7
2016-01-12 13:03:15.643,235027329,50.7903,-1.11738,176,0.1
2016-01-12 13:03:15.861,235072757,50.7766666666667,-1.09683333333333,138,8.6
2016-01-12 13:03:15.861,235069877,50.792215,-1.11030166666667,356.6,10.2
2016-01-12 13:03:15.861,235061621,50.76275,-1.086,329,20.8
2016-01-12 13:03:16.298,235024149,50.79575,-1.11492,45.9,6.4
2016-01-12 13:03:16.407,235010000,50.7947166666667,-1.10866,178.4,0
2016-01-12 13:03:16.735,235011206,50.7714983333333,-1.11552833333333,51.9,6
2016-01-12 13:03:17.281,235070763,50.8023333333333,-1.11266666666667,140,1
2016-01-12 13:03:17.281,235013375,50.782,-1.10683333333333,3,14.7
2016-01-12 13:03:17.281,235086588,50.79196,-1.10552,360,0
2016-01-12 13:03:17.499,235069875,50.795935,-1.109105,353.3,0
2016-01-12 13:03:17.608,235051664,50.8072766666667,-1.11627166666667,360,0
2016-01-12 13:03:18.591,235069877,50.7923416666667,-1.11029666666667,357.9,9.8
2016-01-12 13:03:18.700,235108735,50.7970716666667,-1.11661333333333,305.3,0
2016-01-12 13:03:18.809,235109129,50.7983066666667,-1.122115,230.5,0
2016-01-12 13:03:19.246,235013375,50.782,-1.10683333333333,4.5,14.1
2016-01-12 13:03:19.246,235061621,50.7631166666667,-1.08623333333333,331,20.9
2016-01-12 13:03:19.465,235070763,50.8023333333333,-1.11266666666667,136,1
2016-01-12 13:03:19.574,235024149,50.7958116666667,-1.11480833333333,47.1,6.6
2016-01-12 13:03:19.683,227273000,50.7544983333333,-1.08911833333333,349,17.6
2016-01-12 13:03:19.901,235031617,50.7728333333333,-1.11983333333333,239,9.3
2016-01-12 13:03:20.011,245188000,50.8141,-1.09233333333333,155.6,0
2016-01-12 13:03:20.120,235066825,50.8005,-1.11033333333333,269,0
2016-01-12 13:03:20.666,311855000,50.73235,-1.05775,290,10.1
2016-01-12 13:03:21.103,235014661,50.7911666666667,-1.11433333333333,105,0
2016-01-12 13:03:21.321,235070762,50.77126,-1.09172,148.7,5.5
2016-01-12 13:03:21.321,235013375,50.7821666666667,-1.10683333333333,4.2,13.8
2016-01-12 13:03:21.539,235003790,50.7960466666667,-1.11643666666667,222.4,0
2016-01-12 13:03:21.649,235061621,50.7632,-1.0863,332,20.8
2016-01-12 13:03:21.867,235069877,50.7924583333333,-1.11028666666667,0.4,9
2016-01-12 13:03:21.976,235008564,50.78427,-1.29988666666667,186,35.5
2016-01-12 13:03:22.413,235069877,50.7924916666667,-1.11028333333333,0.4,9
2016-01-12 13:03:22.631,235089392,50.7950433333333,-1.10783,360,0
2016-01-12 13:03:22.741,247005000,50.7629433333333,-1.14373166666667,292.5,10.7
2016-01-12 13:03:22.850,235074416,50.8072133333333,-1.10387666666667,295,0
2016-01-12 13:03:22.850,235024149,50.795895,-1.11465666666667,47.7,6.7
2016-01-12 13:03:23.177,235013375,50.7823333333333,-1.10666666666667,14.7,13.3
2016-01-12 13:03:23.287,235061621,50.7633833333333,-1.08641666666667,333,20.8
2016-01-12 13:03:23.287,235070763,50.8023333333333,-1.1125,129,1
2016-01-12 13:03:24.160,235008564,50.7840166666667,-1.299945,187,35.4
2016-01-12 13:03:24.379,235072757,50.7765,-1.09666666666667,138,7.8
2016-01-12 13:03:24.597,212890000,50.8071266666667,-1.116365,0,0
2016-01-12 13:03:25.034,235013375,50.7825,-1.10666666666667,7.2,13.5
2016-01-12 13:03:25.143,235069877,50.7925633333333,-1.11027833333333,1.1,8.6
2016-01-12 13:03:25.580,235061621,50.76355,-1.08658333333333,332,20.8
2016-01-12 13:03:25.907,227273000,50.7549766666667,-1.08925333333333,350,17.5
2016-01-12 13:03:25.907,235086588,50.79196,-1.10551833333333,360,0
2016-01-12 13:03:26.017,235070763,50.8023333333333,-1.1125,128,1.1
2016-01-12 13:03:26.999,235024149,50.7959783333333,-1.11449666666667,48.9,6.9
2016-01-12 13:03:27.218,235013375,50.7825,-1.10666666666667,0.9,13.6
2016-01-12 13:03:27.764,235061621,50.7637166666667,-1.08673333333333,332,20.9
2016-01-12 13:03:27.873,235051664,50.8072766666667,-1.11626833333333,360,0
2016-01-12 13:03:28.201,235008564,50.78339,-1.30012166666667,188,35.2
2016-01-12 13:03:28.637,235109129,50.7983116666667,-1.122115,234.5,0
2016-01-12 13:03:28.856,235069875,50.79594,-1.10910666666667,74.5,0
2016-01-12 13:03:28.856,235069877,50.7926933333333,-1.110275,1.5,7.8
2016-01-12 13:03:29.074,235013375,50.7826666666667,-1.10683333333333,356.5,13.9
2016-01-12 13:03:29.183,235066825,50.8005,-1.11033333333333,279,0
2016-01-12 13:03:29.293,235069877,50.7926933333333,-1.110275,1.5,7.8
2016-01-12 13:03:29.293,235031617,50.7726666666667,-1.12033333333333,236,9.3
2016-01-12 13:03:29.511,235061621,50.7639,-1.08686666666667,332,20.9
2016-01-12 13:03:29.839,235070763,50.8023333333333,-1.1125,125,1.1
2016-01-12 13:03:30.275,245188000,50.8141,-1.09233333333333,330.4,0.1
2016-01-12 13:03:30.494,235014661,50.7911666666667,-1.11433333333333,105,0
2016-01-12 13:03:30.494,235024149,50.7960416666667,-1.114375,50.1,7
2016-01-12 13:03:30.603,235069877,50.7927533333333,-1.11027833333333,0.9,7.5
2016-01-12 13:03:30.931,311855000,50.7325166666667,-1.05858333333333,289,10.1
2016-01-12 13:03:31.040,235070762,50.7710166666667,-1.09159,159.9,5.5
2016-01-12 13:03:31.258,235013375,50.7828333333333,-1.10683333333333,349.8,13.2
2016-01-12 13:03:31.477,227273000,50.7554566666667,-1.08936833333333,352,17.4
2016-01-12 13:03:32.132,247005000,50.7631133333333,-1.144385,292.5,10.7
2016-01-12 13:03:32.896,235089392,50.7950383333333,-1.10783,360,0.1
2016-01-12 13:03:33.005,235061621,50.76405,-1.08703333333333,331,20.9
2016-01-12 13:03:33.224,235013375,50.7828333333333,-1.10683333333333,347.3,13.1
2016-01-12 13:03:33.333,235070763,50.8023333333333,-1.1125,124,1
2016-01-12 13:03:33.442,235024149,50.7961033333333,-1.11424666666667,51.4,7.2
2016-01-12 13:03:33.442,212890000,50.8071183333333,-1.11635166666667,81.6,0
2016-01-12 13:03:33.661,235074416,50.8072083333333,-1.10387166666667,295,0
2016-01-12 13:03:35.189,235013375,50.783,-1.10683333333333,347.8,13.5
2016-01-12 13:03:35.626,235069877,50.7928983333333,-1.11029666666667,357.6,6.6
2016-01-12 13:03:35.735,235072757,50.7763333333333,-1.09633333333333,139,5.8
2016-01-12 13:03:35.954,235069877,50.7928983333333,-1.11029666666667,357.6,6.6
2016-01-12 13:03:36.172,232002833,50.80585,-1.10460166666667,269.1,0.3
2016-01-12 13:03:36.281,235024149,50.7961666666667,-1.11411833333333,51.8,7.3
2016-01-12 13:03:36.391,235069877,50.7929283333333,-1.11029833333333,357.6,6.6
2016-01-12 13:03:36.500,235070763,50.8023333333333,-1.1125,123,1
2016-01-12 13:03:36.827,227273000,50.7559366666667,-1.08946333333333,353,17.5
2016-01-12 13:03:36.937,235086588,50.79196,-1.105515,360,0
2016-01-12 13:03:37.046,235013375,50.7831666666667,-1.107,333.9,13
2016-01-12 13:03:37.592,235070762,50.7708233333333,-1.09148833333333,159.9,5.6
2016-01-12 13:03:37.810,235051664,50.80727,-1.11626666666667,360,0
2016-01-12 13:03:38.793,235109129,50.798315,-1.12211666666667,232.6,0
2016-01-12 13:03:38.793,306354000,50.8100016666667,-1.09349333333333,0,0
2016-01-12 13:03:38.902,232002940,50.8061833333333,-1.10714833333333,161.5,0
2016-01-12 13:03:39.230,235013375,50.7831666666667,-1.107,334.9,12
2016-01-12 13:03:39.448,235061621,50.7647,-1.08765,330,20.6
2016-01-12 13:03:39.667,235070763,50.8023333333333,-1.1125,116,1
2016-01-12 13:03:39.667,311855000,50.73265,-1.05913333333333,289,10.1
2016-01-12 13:03:39.885,235070762,50.7707733333333,-1.09148166666667,161.4,5.5
2016-01-12 13:03:39.885,235031617,50.7723333333333,-1.121,237,9.6
2016-01-12 13:03:39.994,235066825,50.8005,-1.11033333333333,277,0
2016-01-12 13:03:40.213,245188000,50.8141,-1.09233333333333,94.8,0.1
2016-01-12 13:03:40.540,235069875,50.7959433333333,-1.10910333333333,248.9,0
2016-01-12 13:03:40.649,235016787,50.807195,-1.11623333333333,127.4,0
2016-01-12 13:03:41.195,235005246,50.8082566666667,-1.11355666666667,215.8,5.4
2016-01-12 13:03:41.195,235013375,50.7833333333333,-1.10716666666667,333.6,11.1
2016-01-12 13:03:41.960,235014661,50.7911666666667,-1.11433333333333,105,0
